,support,itemsets
1198,0.6467511567089117,"frozenset({'juice', 'tomatoes', 'pens'})"
1199,0.6664654998994166,"frozenset({'vodka', 'juice', 'pens'})"
1200,0.6584188292094146,"frozenset({'juice', 'water', 'pens'})"
1201,0.659826996580165,"frozenset({'wine', 'juice', 'pens'})"
1202,0.6437336552001609,"frozenset({'pepper', 'juice', 'salt'})"
1203,0.6288473144236573,"frozenset({'pepper', 'juice', 'sugar'})"
1204,0.6545966606316637,"frozenset({'pepper', 'juice', 'tea'})"
1205,0.6372963186481593,"frozenset({'pepper', 'juice', 'tomatoes'})"
1206,0.6626433313216656,"frozenset({'vodka', 'pepper', 'juice'})"
1207,0.6578153289076645,"frozenset({'pepper', 'juice', 'water'})"
1208,0.6413196539931604,"frozenset({'wine', 'pepper', 'juice'})"
1209,0.6586199959766647,"frozenset({'juice', 'salt', 'tea'})"
1210,0.6457453228726614,"frozenset({'juice', 'salt', 'tomatoes'})"
1211,0.6554013277006638,"frozenset({'vodka', 'juice', 'salt'})"
1212,0.6220076443371555,"frozenset({'salt', 'juice', 'water'})"
1213,0.6415208207604104,"frozenset({'wine', 'juice', 'salt'})"
1214,0.6268356467511567,"frozenset({'juice', 'tea', 'sugar'})"
1215,0.6401126533896601,"frozenset({'vodka', 'juice', 'sugar'})"
1216,0.6250251458459063,"frozenset({'juice', 'water', 'sugar'})"
1217,0.6107423053711527,"frozenset({'wine', 'juice', 'sugar'})"
1218,0.6455441561054114,"frozenset({'juice', 'tea', 'tomatoes'})"
1219,0.6751156708911688,"frozenset({'vodka', 'juice', 'tea'})"
1220,0.6497686582176624,"frozenset({'juice', 'water', 'tea'})"
1221,0.6513779923556628,"frozenset({'wine', 'juice', 'tea'})"
1222,0.6381009857171596,"frozenset({'vodka', 'juice', 'tomatoes'})"
1223,0.6415208207604104,"frozenset({'juice', 'water', 'tomatoes'})"
1224,0.6608328304164152,"frozenset({'wine', 'juice', 'tomatoes'})"
1225,0.6648561657614163,"frozenset({'vodka', 'juice', 'water'})"
1226,0.6823576745121706,"frozenset({'wine', 'vodka', 'juice'})"
1227,0.6491651579159123,"frozenset({'wine', 'juice', 'water'})"
1228,0.6795413397706699,"frozenset({'milk', 'pepper', 'pens'})"
1229,0.6900020116676725,"frozenset({'milk', 'salt', 'pens'})"
1230,0.6588211627439147,"frozenset({'milk', 'sugar', 'pens'})"
1231,0.6855763427881714,"frozenset({'milk', 'tea', 'pens'})"
1232,0.7101186883926776,"frozenset({'milk', 'tomatoes', 'pens'})"
1233,0.6865821766244217,"frozenset({'vodka', 'milk', 'pens'})"
1234,0.6891973445986723,"frozenset({'milk', 'water', 'pens'})"
1235,0.6893985113659223,"frozenset({'wine', 'milk', 'pens'})"
1236,0.6682760008046671,"frozenset({'milk', 'pepper', 'salt'})"
1237,0.6433313216656609,"frozenset({'milk', 'pepper', 'sugar'})"
1238,0.6807483403741702,"frozenset({'milk', 'pepper', 'tea'})"
1239,0.6906055119694227,"frozenset({'milk', 'pepper', 'tomatoes'})"
1240,0.6759203379601689,"frozenset({'vodka', 'pepper', 'milk'})"
1241,0.6803460068396701,"frozenset({'milk', 'pepper', 'water'})"
1242,0.6763226714946691,"frozenset({'milk', 'pepper', 'wine'})"
1243,0.615771474552404,"frozenset({'milk', 'salt', 'sugar'})"
1244,0.6777308388654194,"frozenset({'milk', 'salt', 'tea'})"
1245,0.7010661838664253,"frozenset({'milk', 'salt', 'tomatoes'})"
1246,0.6791390062361697,"frozenset({'vodka', 'salt', 'milk'})"
1247,0.656004828002414,"frozenset({'milk', 'salt', 'water'})"
1248,0.6708911687789177,"frozenset({'milk', 'wine', 'salt'})"
1249,0.6385033192516596,"frozenset({'milk', 'tea', 'sugar'})"
1250,0.6543954938644136,"frozenset({'milk', 'tomatoes', 'sugar'})"
1251,0.6547978273989137,"frozenset({'vodka', 'milk', 'sugar'})"
1252,0.6564071615369141,"frozenset({'milk', 'water', 'sugar'})"
1253,0.6391068195534098,"frozenset({'milk', 'wine', 'sugar'})"
1254,0.6970428485214243,"frozenset({'milk', 'tea', 'tomatoes'})"
1255,0.7012673506336753,"frozenset({'vodka', 'tea', 'milk'})"
1256,0.6865821766244217,"frozenset({'milk', 'water', 'tea'})"
1257,0.6902031784349225,"frozenset({'milk', 'wine', 'tea'})"
1258,0.6990545161939248,"frozenset({'vodka', 'milk', 'tomatoes'})"
1259,0.6978475155904245,"frozenset({'milk', 'water', 'tomatoes'})"
1260,0.7097163548581774,"frozenset({'milk', 'wine', 'tomatoes'})"
1261,0.687990343995172,"frozenset({'vodka', 'water', 'milk'})"
1262,0.7091128545564273,"frozenset({'vodka', 'wine', 'milk'})"
1263,0.6883926775296721,"frozenset({'wine', 'water', 'milk'})"
1264,0.6549989941661637,"frozenset({'pepper', 'salt', 'pens'})"
1265,0.6372963186481593,"frozenset({'pepper', 'sugar', 'pens'})"
1266,0.6527861597264132,"frozenset({'pepper', 'tea', 'pens'})"
1267,0.659625829812915,"frozenset({'pepper', 'tomatoes', 'pens'})"
1268,0.6696841681754174,"frozenset({'vodka', 'pepper', 'pens'})"
1269,0.6775296720981694,"frozenset({'pepper', 'water', 'pens'})"
1270,0.6706900020116676,"frozenset({'wine', 'pepper', 'pens'})"
1271,0.6298531482599075,"frozenset({'salt', 'sugar', 'pens'})"
1272,0.6586199959766647,"frozenset({'salt', 'tea', 'pens'})"
1273,0.6716958358479179,"frozenset({'salt', 'tomatoes', 'pens'})"
1274,0.6722993361496681,"frozenset({'vodka', 'salt', 'pens'})"
1275,0.6443371555019111,"frozenset({'salt', 'water', 'pens'})"
1276,0.6735063367531684,"frozenset({'wine', 'salt', 'pens'})"
1277,0.6290484811909073,"frozenset({'sugar', 'tea', 'pens'})"
1278,0.6354858177429089,"frozenset({'sugar', 'tomatoes', 'pens'})"
1279,0.659625829812915,"frozenset({'vodka', 'sugar', 'pens'})"
1280,0.656004828002414,"frozenset({'water', 'sugar', 'pens'})"
1281,0.643934821967411,"frozenset({'wine', 'sugar', 'pens'})"
1282,0.6576141621404143,"frozenset({'tea', 'tomatoes', 'pens'})"
1283,0.6781331723999195,"frozenset({'vodka', 'tea', 'pens'})"
1284,0.6648561657614163,"frozenset({'water', 'tea', 'pens'})"
1285,0.6612351639509153,"frozenset({'wine', 'tea', 'pens'})"
1286,0.6572118286059143,"frozenset({'vodka', 'tomatoes', 'pens'})"
1287,0.6660631663649165,"frozenset({'water', 'tomatoes', 'pens'})"
1288,0.6712935023134178,"frozenset({'wine', 'tomatoes', 'pens'})"
1289,0.6737075035204184,"frozenset({'vodka', 'water', 'pens'})"
1290,0.6924160128746731,"frozenset({'wine', 'vodka', 'pens'})"
1291,0.6751156708911688,"frozenset({'wine', 'water', 'pens'})"
1292,0.6145644739489037,"frozenset({'pepper', 'salt', 'sugar'})"
1293,0.6511768255884128,"frozenset({'pepper', 'salt', 'tea'})"
1294,0.6574129953731643,"frozenset({'pepper', 'salt', 'tomatoes'})"
1295,0.6576141621404143,"frozenset({'vodka', 'pepper', 'salt'})"
1296,0.6459464896399115,"frozenset({'pepper', 'water', 'salt'})"
1297,0.6505733252866627,"frozenset({'wine', 'pepper', 'salt'})"
1298,0.6407161536914102,"frozenset({'pepper', 'tea', 'sugar'})"
1299,0.6234158117079058,"frozenset({'pepper', 'tomatoes', 'sugar'})"
1300,0.6389056527861597,"frozenset({'vodka', 'pepper', 'sugar'})"
1301,0.6461476564071615,"frozenset({'pepper', 'water', 'sugar'})"
1302,0.6330718165359083,"frozenset({'wine', 'pepper', 'sugar'})"
1303,0.6608328304164152,"frozenset({'pepper', 'tea', 'tomatoes'})"
1304,0.6745121705894186,"frozenset({'vodka', 'pepper', 'tea'})"
1305,0.6686783343391671,"frozenset({'pepper', 'water', 'tea'})"
1306,0.656205994769664,"frozenset({'wine', 'pepper', 'tea'})"
1307,0.6376986521826594,"frozenset({'vodka', 'pepper', 'tomatoes'})"
1308,0.6533896600281633,"frozenset({'pepper', 'water', 'tomatoes'})"
1309,0.6656608328304164,"frozenset({'wine', 'pepper', 'tomatoes'})"
1310,0.6690806678736673,"frozenset({'vodka', 'pepper', 'water'})"
1311,0.6722993361496681,"frozenset({'vodka', 'pepper', 'wine'})"
1312,0.6616374974854154,"frozenset({'wine', 'pepper', 'water'})"
1313,0.6173808086904043,"frozenset({'salt', 'tea', 'sugar'})"
1314,0.6296519814926574,"frozenset({'salt', 'tomatoes', 'sugar'})"
1315,0.6378998189499094,"frozenset({'vodka', 'salt', 'sugar'})"
1316,0.616374974854154,"frozenset({'salt', 'water', 'sugar'})"
1317,0.6312613156306578,"frozenset({'wine', 'salt', 'sugar'})"
1318,0.6745121705894186,"frozenset({'salt', 'tea', 'tomatoes'})"
1319,0.6694830014081674,"frozenset({'vodka', 'salt', 'tea'})"
1320,0.6459464896399115,"frozenset({'salt', 'water', 'tea'})"
1321,0.6698853349426674,"frozenset({'wine', 'salt', 'tea'})"
1322,0.6642526654596661,"frozenset({'vodka', 'salt', 'tomatoes'})"
1323,0.6614363307181653,"frozenset({'salt', 'water', 'tomatoes'})"
1324,0.6759203379601689,"frozenset({'wine', 'salt', 'tomatoes'})"
1325,0.6525849929591632,"frozenset({'vodka', 'salt', 'water'})"
1326,0.6912090122711728,"frozenset({'vodka', 'wine', 'salt'})"
1327,0.651780325890163,"frozenset({'wine', 'salt', 'water'})"
1328,0.6266344799839066,"frozenset({'tea', 'tomatoes', 'sugar'})"
1329,0.663850331925166,"frozenset({'vodka', 'tea', 'sugar'})"
1330,0.6495674914504124,"frozenset({'water', 'tea', 'sugar'})"
1331,0.6376986521826594,"frozenset({'wine', 'tea', 'sugar'})"
1332,0.6324683162341581,"frozenset({'vodka', 'tomatoes', 'sugar'})"
1333,0.6469523234761617,"frozenset({'water', 'tomatoes', 'sugar'})"
1334,0.644135988734661,"frozenset({'wine', 'tomatoes', 'sugar'})"
1335,0.6566083283041642,"frozenset({'vodka', 'water', 'sugar'})"
1336,0.6606316636491651,"frozenset({'vodka', 'wine', 'sugar'})"
1337,0.6552001609334138,"frozenset({'wine', 'water', 'sugar'})"
1338,0.6696841681754174,"frozenset({'vodka', 'tea', 'tomatoes'})"
1339,0.6733051699859183,"frozenset({'water', 'tea', 'tomatoes'})"
1340,0.6781331723999195,"frozenset({'wine', 'tea', 'tomatoes'})"
1341,0.6785355059344196,"frozenset({'vodka', 'water', 'tea'})"
1342,0.6994568497284248,"frozenset({'vodka', 'wine', 'tea'})"
1343,0.6668678334339168,"frozenset({'wine', 'water', 'tea'})"
1344,0.6648561657614163,"frozenset({'vodka', 'water', 'tomatoes'})"
1345,0.6946288473144236,"frozenset({'vodka', 'wine', 'tomatoes'})"
1346,0.6928183464091732,"frozenset({'wine', 'water', 'tomatoes'})"
1347,0.6914101790384228,"frozenset({'vodka', 'wine', 'water'})"
